App_oid,Collection_oid,Field_id,Name,Datatype_id,Description,Required,Calculated,Formula,Translatable
"273818,274601,20134,""Clase de empleado"",1549,,0,0,,0"
273818,274601,20121,Género,1548,,0,0,,0
"273818,274601,20140,Subactividad,1546,,0,0,""get_field_from_value('r_cue_subactividad', 'subactividad_2', [Subactividad_desc], 'ID')"",0"
"273818,274601,20126,""Localización País"",1539,,0,0,,0"
"273818,274601,20129,""Entidad Legal"",1531,,0,0,,0"
273818,274601,20118,Mes,1527,,0,0,,0
273818,274601,20117,Año,1526,,0,0,,0
"273818,274601,20123,""Fecha de Nacimiento"",6,,0,0,,0"
"273818,274601,20124,""Fecha de Antiguedad"",6,,0,0,,0"
"273818,274601,20125,""Fecha de Alta"",6,,0,0,,0"
273818,274601,22695,Teletrabajo,5,,0,0,,0
273818,274601,20141,FTE,4,,0,0,,0
"273818,274601,20144,""Horas standard de la Posición en la semana"",4,,0,0,,0"
"273818,274601,20145,""Horas standard a la semana en la jurídica"",4,,0,0,,0"
"273818,274601,20146,""Horas a la semana del empleado"",4,,0,0,,0"
"273818,274601,20137,""Convenio Aplicable OLD"",3,,0,0,,0"
"273818,274601,21792,""Entidad Legal Reportada"",1,,0,0,,0"
"273818,274601,22061,""Convenio Aplicable"",1,,0,0,,0"
"273818,274601,22338,""Categoría Local"",1,,0,0,,0"
"273818,274601,20119,""ID de SSFF"",1,,0,0,,0"
273818,274601,20120,Matricula,1,,0,0,,0
273818,274601,20122,Nacionalidad,1,,0,0,,0
"273818,274601,20127,""Localización Ciudad"",1,,0,0,,0"
"273818,274601,20128,""Cod. Entidad Legal"",1,,0,0,,0"
273818,274601,20131,División,1,,0,0,,0
273818,274601,20132,Departamento,1,,0,0,,0
"273818,274601,22692,""Categoría Legal"",1,,0,0,,0"
273818,274601,22694,Región,1,,0,0,,0
"273818,274601,20135,""Nombre del puesto"",1,,0,0,,0"
273818,274601,20139,Subactividad_desc,1,,0,0,,0
273818,274601,20149,Ceo1,1,,0,0,,0
273818,274601,20150,Ceo2,1,,0,0,,0
273818,274601,20151,Budget,1,,0,0,,0
273818,274601,20152,Email,1,,0,0,,0
273818,274602,20153,estado,1,,0,0,,0
"273818,274604,20154,""convenio aplicable"",1,,0,0,,0"
"273818,274609,20155,""area funcional"",1,,0,0,,0"
"273818,274611,20156,""Tipo de contrato"",1,,0,0,,0"
273818,274678,20157,Nombre_exportacion,1,,0,0,,0
"273818,274678,20158,""Field 2"",1,,0,0,,0"
"273818,274698,22689,""Tipo de Empleado"",1636,,0,0,,0"
"273818,274698,20170,""Cod. Entidad Legal"",1604,,0,0,,0"
"273818,274698,20171,""Entidad Legal"",1604,,0,0,,0"
"273818,274698,20184,""Tipo de contrato"",1558,,0,0,,0"
"273818,274698,20180,""Área Funcional"",1557,,0,0,,0"
"273818,274698,20175,""Estado de empleado"",1555,,0,0,,0"
"273818,274698,20178,""Nivel del puesto"",1551,,0,0,,0"
"273818,274698,20176,""Clase de empleado"",1549,,0,0,,0"
"273818,274698,20168,""Localización País"",1539,,0,0,,0"
273818,274698,20159,Año,1526,,0,0,,0
"273818,274698,20165,""Fecha de Nacimiento"",6,,0,0,,0"
"273818,274698,20166,""Fecha de Antiguedad"",6,,0,0,,0"
"273818,274698,20167,""Fecha de Alta"",6,,0,0,,0"
273818,274698,22690,Teletrabajo,5,,0,0,,0
273818,274698,20182,FTE,4,,0,0,,0
"273818,274698,20185,""Horas standard de la Posición en la semana"",4,,0,0,,0"
"273818,274698,20186,""Horas standard a la semana en la jurídica"",4,,0,0,,0"
"273818,274698,20187,""Horas a la semana del empleado"",4,,0,0,,0"
"273818,274698,22380,""Categoría Local"",1,,0,0,,0"
"273818,274698,22688,""Categoría Legal"",1,,0,0,,0"
273818,274698,22691,Región,1,,0,0,,0
273818,274698,20160,Mes,1,,0,0,,0
"273818,274698,20161,""ID de SSFF"",1,,0,0,,0"
273818,274698,20162,Matricula,1,,0,0,,0
273818,274698,20163,Género,1,,0,0,,0
273818,274698,20164,Nacionalidad,1,,0,0,,0
"273818,274698,20169,""Localización Ciudad"",1,,0,0,,0"
"273818,274698,20172,""Unidad de negocio"",1,,0,0,,0"
273818,274698,20173,División,1,,0,0,,0
273818,274698,20174,Departamento,1,,0,0,,0
"273818,274698,20177,""Nombre del puesto"",1,,0,0,,0"
"273818,274698,20179,""Convenio Aplicable"",1,,0,0,,0"
273818,274698,20181,Subactividad,1,,0,0,,0
"273818,274698,20183,""Reducción de Jornada"",1,,0,0,,0"
273818,274698,20188,Discapacidad,1,,0,0,,0
273818,274698,20189,Rotante,1,,0,0,,0
273818,274698,20190,Ceo1,1,,0,0,,0
273818,274698,20191,Ceo2,1,,0,0,,0
273818,274698,20192,Budget,1,,0,0,,0
273818,274698,20193,Email,1,,0,0,,0
"273818,274698,21738,""Convenio Texto"",1,,0,0,,0"
"273818,274699,20195,""Export Arbol"",5,,0,0,,0"
"273818,274699,20196,""Export Uno a uno"",5,,0,0,,0"
273818,274699,20194,user_id,1,,0,0,,0
"273818,274796,20244,""Cod. Entidad Legal"",1604,,0,0,,0"
"273818,274796,20245,""Entidad legal"",1604,,0,0,,0"
"273818,274796,20242,""Nivel del puesto"",1551,,0,0,,0"
"273818,274796,20240,""Clase empleado"",1549,,0,0,,0"
"273818,274796,20237,""Tipo alta global"",1547,,0,0,,0"
"273818,274796,20235,""Fecha alta"",6,,0,0,,0"
"273818,274796,20239,""Fecha nacimiento"",6,,0,0,,0"
"273818,274796,20233,""ID de SSFF"",1,,0,0,,0"
273818,274796,20234,Matricula,1,,0,0,,0
"273818,274796,20236,""Tipo alta local"",1,,0,0,,0"
273818,274796,20238,Genero,1,,0,0,,0
"273818,274796,20241,""Nombre del puesto"",1,,0,0,,0"
"273818,274796,20243,""Unidad de negocio"",1,,0,0,,0"
273818,274796,20246,Subactividad,1,,0,0,,0
"273818,274796,22504,Vacio,1,,0,1,""if(empty([20235]),0,1)"",0"
"273818,274878,20269,""Cod. Entidad Legal"",1604,,0,0,,0"
"273818,274878,20270,""Entidad Legal"",1604,,0,0,,0"
"273818,274878,20262,""Tipo de baja global"",1552,,0,0,,0"
"273818,274878,20267,""Nivel del puesto"",1551,,0,0,,0"
"273818,274878,20265,""Clase de empleado"",1549,,0,0,,0"
"273818,274878,20260,""Fecha fin de contrato"",6,,0,0,,0"
"273818,274878,20264,""Fecha nacimiento"",6,,0,0,,0"
"273818,274878,20258,""ID SSFF"",1,,0,0,,0"
273818,274878,20259,Matricula,1,,0,0,,0
"273818,274878,20261,""Tipo de baja local"",1,,0,0,,0"
273818,274878,20263,Género,1,,0,0,,0
"273818,274878,20266,""Nombre del puesto"",1,,0,0,,0"
"273818,274878,20268,""Unidad de Negocio"",1,,0,0,,0"
273818,274878,20271,Subactividad,1,,0,0,,0
273818,274879,20274,País,1539,,0,0,,0
273818,274879,22815,Mes,1527,,0,0,NULL,0
273818,274879,22656,Año,1526,,0,0,,0
"273818,274879,20275,""Tipo Cambio Cierre"",4,,0,0,,0"
"273818,274879,20276,""Tipo Cambio Medio"",4,,0,0,,0"
273818,274879,20272,Divisa,1,,0,0,,0
273818,274879,20273,Nombre,1,,0,0,,0
273818,274885,20277,Agregador,1560,,0,0,,0
273818,274885,20278,Desglose,1,,0,0,,0
273818,274885,20288,id,1,,0,0,,0
273818,274885,20289,coleccion,1,,0,0,,0
273818,274901,20279,Agregador,1,,0,0,,0
273818,274910,20284,Juridica,1554,,0,0,,0
273818,274910,20285,Subactividad,1546,,0,0,,0
273818,274910,20283,Pais,1539,,0,0,,0
273818,274910,20282,Mes,1527,,0,0,,0
273818,274910,20281,Año,1526,,0,0,,0
"273818,274910,20286,""FTEs Externos Real P-1"",4,,0,0,,0"
"273818,274910,20287,""FTEs Externos Real"",4,,0,0,,0"
"273818,274910,20280,""Registro ID"",1,,0,0,,0"
273818,275663,20736,CategoriaProfesional,1569,,0,0,,0
273818,275663,20687,Bloque,3,,0,0,,0
273818,275663,20686,Categoria,1,,0,0,,1
"273818,275663,20688,""Bloque texto"",1,,0,0,,0"
273818,275707,20702,Categoria,1,,0,0,,0
"273818,275714,22806,""Tipo de Empleado"",1636,,0,0,NULL,0"
"273818,275714,20737,""Rango edad"",1568,,0,0,,0"
273818,275714,20712,AgrupacionFunciones,1564,,0,0,,0
273818,275714,20711,CategoriaGlobal,1562,,0,0,,0
"273818,275714,22336,""Convenio Texto"",1559,,0,0,,0"
"273818,275714,22824,""Estado de empleado"",1555,,0,0,NULL,0"
"273818,275714,22337,""Clase de empleado"",1549,,0,0,,0"
273818,275714,20704,Genero,1548,,0,0,,0
273818,275714,20708,Pais,1539,,0,0,,0
"273818,275714,22822,""Entidad Legal Reportada"",1531,,0,0,NULL,0"
"273818,275714,21967,""Entidad legal"",1531,,0,0,,0"
273818,275714,20720,Mes,1527,,0,0,,0
273818,275714,20719,Ano,1526,,0,0,,0
"273818,275714,22804,""Fecha de Nacimiento"",6,,0,0,NULL,0"
"273818,275714,22805,""Fecha de Aniguedad"",6,,0,0,NULL,0"
"273818,275714,22492,""Entra en calculo"",5,,0,0,,0"
"273818,275714,22793,""Ayuda por hijo"",4,,0,0,NULL,0"
"273818,275714,22794,""Pago compartido Movistar"",4,,0,0,NULL,0"
"273818,275714,22034,""Otros conceptos"",4,,0,0,,0"
"273818,275714,22808,""% bono teórico"",4,,0,0,NULL,0"
"273818,275714,22809,""Target del bono"",4,,0,0,NULL,0"
"273818,275714,22042,""Numero de Horas Extra"",4,,0,0,,0"
"273818,275714,22810,""Target de comisiones"",4,,0,0,NULL,0"
"273818,275714,22811,""Seguridad Social"",4,,0,0,NULL,0"
"273818,275714,22812,""% Plan de Pensiones"",4,,0,0,NULL,0"
"273818,275714,22902,""Complementos Varios"",4,,0,0,NULL,0"
"273818,275714,22903,""Horas Extra (Monto)"",4,,0,0,NULL,0"
"273818,275714,22904,""Plan de Pensiones (Monto)"",4,,0,0,NULL,0"
273818,275714,22905,Dietas,4,,0,0,NULL,0
273818,275714,22906,Kilometraje,4,,0,0,NULL,0
"273818,275714,22907,""Ropa de Trabajo"",4,,0,0,NULL,0"
"273818,275714,22908,""Compensación por Traslado"",4,,0,0,NULL,0"
"273818,275714,22909,""Total Salario"",4,,0,0,NULL,0"
"273818,275714,22910,""Salario Base"",4,,0,0,NULL,0"
"273818,275714,22911,""Salario Base Complementos"",4,,0,0,NULL,0"
273818,275714,22736,PSP/TFSP,4,,0,0,,0
"273818,275714,22737,""RSP/Otros ILPs"",4,,0,0,,0"
273818,275714,22743,PSP,4,,0,0,,0
273818,275714,22744,TFSP,4,,0,0,,0
273818,275714,20713,Salario_base_eur,4,,0,0,,0
273818,275714,20714,Bono_real_eur,4,,0,0,,0
273818,275714,20715,Comisiones_incentivos_eur,4,,0,0,,0
273818,275714,20716,Beneficios_especie_eur,4,,0,0,,0
273818,275714,20717,Complementos_expat_eur,4,,0,0,,0
"273818,275714,22767,""Tickets Restaurant"",4,,0,0,NULL,0"
"273818,275714,22768,""Seguro Médico"",4,,0,0,NULL,0"
"273818,275714,22769,""Seguro de Vida"",4,,0,0,NULL,0"
"273818,275714,22770,""Seguro de Accidentes"",4,,0,0,NULL,0"
"273818,275714,22771,""Suplemento por Coche"",4,,0,0,NULL,0"
273818,275714,22772,ATAM,4,,0,0,NULL,0
273818,275714,22773,Albenture,4,,0,0,NULL,0
"273818,275714,22774,""Ayuda Transporte/Plus Transporte"",4,,0,0,NULL,0"
"273818,275714,22775,""Bolsa Plan de Compensación Flexible (PCF)"",4,,0,0,NULL,0"
"273818,275714,22776,""Plus Disponibilidad"",4,,0,0,NULL,0"
"273818,275714,22777,""Ayudas para Estudiar"",4,,0,0,NULL,0"
"273818,275714,22778,""Otros beneficios"",4,,0,0,NULL,0"
273818,275714,20705,Ano_nacimiento,3,,0,0,,0
273818,275714,20706,Ano_Alta,3,,0,0,,0
273818,275714,20707,Grupo,3,,0,0,,0
"273818,275714,22807,""Código de referencia del mercado"",1,,0,0,NULL,0"
273818,275714,22814,Región,1,,0,0,NULL,0
273818,275714,22819,Subactividad,1,,0,0,NULL,0
"273818,275714,22313,""Nivel Local"",1,,0,0,,0"
"273818,275714,22335,""Convenio Aplicable"",1,,0,0,,0"
"273818,275714,22355,""Localización Ciudad"",1,,0,0,,0"
273818,275714,22379,Matricula,1,,0,0,,0
"273818,275714,22987,""Moneda de pago"",1,,0,0,NULL,0"
273818,275714,20703,SSFF,1,,0,0,,0
273818,275714,20709,CategoriaLocal,1,,0,0,,0
273818,275714,20710,AreaFuncional,1,,0,0,,0
273818,275715,20718,Grupo,1,,0,0,,0
273818,276142,20733,Rango,1,,0,0,,1
273818,276143,20734,Categoria,1,,0,0,,0
"273818,276186,20738,""Tipo incidente"",1,,0,0,,0"
273818,276188,20740,Pronostico,1,,0,0,,0
"273818,276189,20741,""Propietario del vehiculo"",1,,0,0,,0"
"273818,276190,20742,""Tipo de vehiculo"",1,,0,0,,0"
"273818,276191,20743,""Tipo de lugar de trabajo"",1,,0,0,,0"
"273818,276202,20770,""El incidente ha tenido lugar con vehículo"",1583,,0,0,,0"
"273818,276202,20773,""¿Conducía el trabajador?"",1583,,0,0,,0"
"273818,276202,20784,""¿Hubo daños materiales?"",1583,,0,0,,0"
"273818,276202,20792,""Incidente sin daño para la salud"",1583,,0,0,,0"
273818,276202,20769,Pronóstico,1582,,0,0,,0
"273818,276202,20767,""Tipo accidente con baja"",1581,,0,0,,0"
"273818,276202,20768,""Tipo accidente sin baja"",1581,,0,0,,0"
273818,276202,20759,Departamento,1580,,0,0,,0
273818,276202,20752,Provincia,1579,,0,0,,0
"273818,276202,20780,""Provincia donde se produjo el suceso"",1579,,0,0,,0"
"273818,276202,20782,""¿Era su trabajo habitual?"",1578,,0,0,,0"
"273818,276202,20783,""¿Está sometido a turnos?"",1578,,0,0,,0"
"273818,276202,20785,""¿El suceso afectó a otros compañeros?"",1578,,0,0,,0"
"273818,276202,20786,""¿El trabajador ha recibido información de los riesgos específicos de su tarea?"",1578,,0,0,,0"
"273818,276202,20787,""¿El trabajador ha recibido formación en materia de prevención de riesgos laborales?"",1578,,0,0,,0"
"273818,276202,20789,""¿Necesita equipos de protección individual?"",1578,,0,0,,0"
"273818,276202,20791,""¿Los utilizaba en el momento del suceso?"",1578,,0,0,,0"
"273818,276202,20806,""En función de las causas del accidente se considera necesario llevar a cabo reciclaje de la formación en P.R.L"",1578,,0,0,,0"
"273818,276202,20809,""Es necesaria la revisión de la evaluación de riesgos"",1578,,0,0,,0"
"273818,276202,20766,""Tipo de incidente"",1577,,0,0,,0"
"273818,276202,20793,""Datos de la empresa"",1577,,0,0,,0"
"273818,276202,20794,""Datos del trabajador"",1577,,0,0,,0"
"273818,276202,20795,""Datos del suceso"",1577,,0,0,,0"
"273818,276202,20778,""Tipo de lugar de trabajo"",1575,,0,0,,0"
"273818,276202,20771,""Tipo del vehículo"",1574,,0,0,,0"
"273818,276202,20772,""Propietario del vehículo"",1573,,0,0,,0"
"273818,276202,20765,""Tipo de contrato"",1558,,0,0,,0"
273818,276202,20758,Sexo,1548,,0,0,,0
273818,276202,20798,Año,1518,,0,0,,0
273818,276202,20774,Fecha,6,,0,0,,0
273818,276202,20757,Edad,4,,0,0,,0
"273818,276202,20810,""Indicar cuántos compañeros"",4,,0,0,,0"
"273818,276202,20749,""Nombre de la empresa"",1,,0,0,,0"
273818,276202,20750,CIF,1,,0,0,,0
"273818,276202,20751,""Dirección del centro de trabajo"",1,,0,0,,0"
273818,276202,20753,Localidad,1,,0,0,,0
273818,276202,20754,Matricula,1,,0,0,,0
273818,276202,20755,Nombre,1,,0,0,,0
"273818,276202,20756,""Centro de trabajo adscrito"",1,,0,0,,0"
"273818,276202,20760,""Categoría laboral"",1,,0,0,,0"
"273818,276202,20761,""Teléfono puesto de trabajo"",1,,0,0,,0"
"273818,276202,20762,""Teléfono particular"",1,,0,0,,0"
"273818,276202,20763,""Condiciones personales del trabajador que le haga especialmente protegido para su tarea"",1,,0,0,,0"
"273818,276202,20764,""Antiguedad en el puesto"",1,,0,0,,0"
"273818,276202,20775,""Hora del suceso"",1,,0,0,,0"
"273818,276202,20776,""Hora de trabajo"",1,,0,0,,0"
"273818,276202,20777,""Descripción del suceso"",1,,0,0,,0"
"273818,276202,20779,""Lugar exacto donde se produjo el suceso"",1,,0,0,,0"
"273818,276202,20781,""Equipo, objeto o sustancia que causó el suceso"",1,,0,0,,0"
"273818,276202,20788,""Especifique cual ha sido dicha formación"",1,,0,0,,0"
"273818,276202,20790,""Indique dichos equipos"",1,,0,0,,0"
"273818,276202,20800,""Tarea que desarrollaba en el momento del suceso"",1,,0,0,,0"
"273818,276202,20801,""Descripción detallada de la tarea que desarrollaba en le momento del suceso"",1,,0,0,,0"
"273818,276202,20802,""Actos inseguros que pudieron influir en el accidente"",1,,0,0,,0"
"273818,276202,20803,""Condiciones peligrosas que pudieron influir en el accidente"",1,,0,0,,0"
"273818,276202,20804,""Causas que produjeron el accidente"",1,,0,0,,0"
"273818,276202,20805,""Medidas correctoras propuestas"",1,,0,0,,0"
273818,276202,20807,Conclusiones,1,,0,0,,0
273818,276202,20808,Recomendaciones,1,,0,0,,0
"273818,276202,21457,""Codigo fecha accidente"",1,,0,0,,0"
273818,276204,20796,Departamento,1,,0,0,,0
273818,276205,20797,Provincia,1,,0,0,,0
"273818,277437,21075,""Brecha salarial bruta"",4,,0,0,,0"
"273818,277437,21076,""Media Salarial Total M"",4,,0,0,,0"
"273818,277437,21077,""Media Salarial Total F"",4,,0,0,,0"
"273818,277437,21081,""Salario total"",4,,0,0,,0"
"273818,277437,21082,""Brecha salarial ajustada"",4,,0,0,,0"
"273818,277437,21092,""Salario Hombres"",4,,0,0,,0"
"273818,277437,21093,""Salario Mujeres"",4,,0,0,,0"
"273818,277437,21390,""Salario total sum"",4,,0,0,,0"
273818,277437,21391,Salario_base_eur,4,,0,0,,0
"273818,277437,21392,""Salario base hombres"",4,,0,0,,0"
"273818,277437,21393,""Salario base mujeres"",4,,0,0,,0"
"273818,277437,21415,""Media Salarial Total M sin compl expat"",4,,0,0,,0"
"273818,277437,21416,""Media Salarial Total F sin compl expat"",4,,0,0,,0"
"273818,277437,21417,""Brecha salarial bruta sin compl expat"",4,,0,0,,0"
"273818,277437,21418,""Salario hombres sin compl expat"",4,,0,0,,0"
"273818,277437,21419,""Salario mujeres sin compl expat"",4,,0,0,,0"
"273818,277437,21083,""Numero mujeres"",3,,0,0,,0"
273818,277437,21086,IDPais,3,,0,0,,0
273818,277437,21088,IDAno,3,,0,0,,0
273818,277437,21089,IDMes,3,,0,0,,0
"273818,277437,21090,""Numero empleados"",3,,0,0,,0"
"273818,277437,21091,""Numero hombres"",3,,0,0,,0"
"273818,277437,21179,""Numero mujeres calculo"",3,,0,0,,0"
273818,277437,21073,Categoria,1,,0,0,,0
273818,277437,21074,AreaFuncional,1,,0,0,,0
"273818,277437,21078,""rango edad"",1,,0,0,,0"
"273818,277437,21079,""rango antiguedad"",1,,0,0,,0"
"273818,277437,21080,""Codigo Padre"",1,,0,0,,0"
273818,277437,21084,mostrar,1,,0,0,,0
"273818,277437,21085,""Categoria Laboral"",1,,0,0,,0"
273818,277437,21087,tienehijos,1,,0,0,,0
"273818,277437,21094,""Categoria Laboral txt"",1,,0,0,,0"
"273818,277437,21095,""Codigo Padre 2"",1,,0,0,,0"
273818,277437,21404,Genero,1,,0,0,,0
273818,277437,21405,CategoriaGlobal_id,1,,0,0,,0
273818,277437,21993,EntidadLegal_id,1,,0,0,,0
"273818,277997,21395,""ETL File"",1584,,0,0,,0"
"273818,277997,21396,""ETL Name"",1,,0,0,,0"
273818,278005,21397,Fichero,1584,,0,0,,0
273818,278005,21398,Estado,1,,0,0,,0
"273818,278005,21400,""Mensaje Error"",1,,0,0,,0"
"273818,278006,21401,""Field 1"",1,,0,0,,0"
"273818,278006,21402,""Field 2"",1,,0,0,,0"
"273818,278006,21403,""Field 3"",1,,0,0,,0"
273818,278022,21406,Fichero,1584,,0,0,,0
273818,278022,21573,Mes,1527,,0,0,,0
273818,278022,21572,Año,1526,,0,0,,0
"273818,278022,21576,""Fecha de subida"",6,,0,1,created_dtm(),0"
273818,278022,21520,Importar,5,,0,0,1,0
273818,278022,21519,Comprobar,1,,0,0,1,0
273818,278022,21797,OB_,1,,0,0,,0
273818,278022,21798,Region,1,,0,0,,0
273818,278022,21571,fichero_id,1,,0,1,'File-'~row_id(),0
273818,278022,21827,Comentarios,1,,0,0,,0
"273818,278022,21577,""Usuario creador"",1,,0,0,,0"
273818,278022,21407,Estado,1,,0,0,,0
273818,278022,21408,Mensaje,1,,0,0,,0
273818,278023,21409,Fichero,1584,,0,0,,0
273818,278023,21583,Mes,1527,,0,0,,0
273818,278023,21582,Año,1526,,0,0,,0
"273818,278023,21580,""Fecha de subida"",6,,0,1,created_dtm(),0"
273818,278023,21778,Importar,5,,0,0,,0
273818,278023,21777,Comprobar,1,,0,0,,0
273818,278023,21807,OB_,1,,0,0,,0
273818,278023,21808,Region,1,,0,0,,0
273818,278023,21828,Comentarios,1,,0,0,,0
273818,278023,21579,fichero_id,1,,0,1,'File'~row_id(),0
"273818,278023,21581,""Usuario Creador"",1,,0,0,,0"
273818,278023,21410,Estado,1,,0,0,,0
273818,278023,21411,Mensaje,1,,0,0,,0
273818,278024,21412,Fichero,1584,,0,0,,0
273818,278024,21623,Mes,1527,,0,0,,0
273818,278024,21625,Año,1526,,0,0,,0
"273818,278024,21626,""Fecha de subida"",6,,0,1,created_dtm(),0"
273818,278024,21629,Importar,5,,0,0,,0
273818,278024,21809,OB_,1,,0,0,,0
273818,278024,21810,Region,1,,0,0,,0
273818,278024,21829,Comentarios,1,,0,0,,0
"273818,278024,21624,""Usuario creador"",1,,0,0,,0"
273818,278024,21627,fichero_id,1,,0,1,'File-'~row_id(),0
273818,278024,21628,Comprobar,1,,0,0,,0
273818,278024,21413,Estado,1,,0,0,,0
273818,278024,21414,Mensaje,1,,0,0,,0
273818,278037,21420,Agrupador,1,,0,0,,1
"273818,278037,21421,""Campo Query"",1,,0,0,,0"
273818,278087,21428,rotante,1,,0,0,,0
273818,278318,21446,Mes,1527,,0,0,,0
273818,278318,21445,Año,1518,,0,0,,0
"273818,278318,21447,""Codigo numero"",3,,0,0,,0"
"273818,278318,21448,""codigo correlativo"",3,,0,0,,0"
273818,278318,21444,Codigo,1,,0,0,,0
273818,278453,21459,Causa,1,,0,0,,0
273818,278454,21460,Contrato,1,,0,0,,0
273818,278455,21461,Empresa,1,,0,0,,0
273818,278456,21462,Presentado,1,,0,0,,0
273818,278457,21463,Unidad,1,,0,0,,0
273818,278458,21464,Actividades,1,,0,0,,0
273818,278459,21465,Territorio,1,,0,0,,0
273818,278504,21482,TIPO,1596,,0,0,,0
273818,278504,21478,CONTRATO,1595,,0,0,,0
"273818,278504,21473,""EMPRESA GRUPO"",1594,,0,0,,0"
273818,278504,21467,PRESENTADO,1593,,0,0,,0
273818,278504,21477,UNIDAD,1592,,0,0,,0
273818,278504,21483,ACTIVIDADES,1591,,0,0,,0
273818,278504,21480,TERRITORIO,1590,,0,0,,0
273818,278504,21484,CAUSA,1589,,0,0,,0
273818,278504,21481,PRONÓSTICO,1582,,0,0,,0
273818,278504,21479,PROVINCIA,1579,,0,0,,0
273818,278504,21488,ARCHIVO,1541,,0,0,,0
273818,278504,21472,MES,1527,,0,0,,0
273818,278504,21491,Año,1518,,0,0,,0
273818,278504,21466,FECHA,6,,0,0,,0
"273818,278504,21489,""FECHA DE CORREO"",6,,0,0,,0"
"273818,278504,21468,""Comité Central"",1,,0,0,,0"
"273818,278504,21469,""Comité Madrid"",1,,0,0,,0"
"273818,278504,21470,""Comité Dirección"",1,,0,0,,0"
"273818,278504,21471,""Comité Móviles"",1,,0,0,,0"
273818,278504,21474,Cliente,1,,0,0,,0
273818,278504,21475,EECC,1,,0,0,,0
273818,278504,21476,SUBCONTRATA,1,,0,0,,0
273818,278504,21485,NATURALEZA,1,,0,0,,0
273818,278504,21486,DESCRIPCIÓN,1,,0,0,,0
273818,278504,21487,COMENTARIOS,1,,0,0,,0
273818,278505,21490,Tipo,1,,0,0,,0
273818,278787,21507,Cumplimiento,1598,,0,0,,0
273818,278787,21505,Obligatoriedad,1597,,0,0,,0
273818,278787,21550,Anexos,1541,,0,0,,0
273818,278787,21499,Descripción,2,,0,0,,1
273818,278787,21501,Valores,2,,0,0,,1
273818,278787,21503,Observaciones,2,,0,0,,1
273818,278787,21492,data_id,1,,0,0,,0
"273818,278787,21493,""Campo Global"",1,,0,0,,1"
"273818,278787,21497,""Otras Nomenclaturas"",1,,0,0,,1"
"273818,278788,21494,""Foreign key"",3,,1,0,,0"
273818,278788,21504,Observaciones,2,,0,0,,0
273818,278788,21500,Descripción,2,,0,0,,0
273818,278788,21502,Valores,2,,0,0,,0
273818,278788,21495,Language,1,,1,0,,0
"273818,278788,21496,""Campo Global"",1,,0,0,,0"
"273818,278788,21498,""Otras Nomenclaturas"",1,,0,0,,0"
"273818,278813,21509,""Field 1"",1584,,0,0,,0"
273818,278838,21511,Nivel,1,,0,0,,1
"273818,278839,21512,""Foreign key"",3,,1,0,,0"
273818,278839,21513,Language,1,,1,0,,0
273818,278839,21514,Nivel,1,,0,0,,0
273818,278843,21515,Nivel,1,,0,0,,1
"273818,278844,21516,""Foreign key"",3,,1,0,,0"
273818,278844,21517,Language,1,,1,0,,0
273818,278844,21518,Nivel,1,,0,0,,0
"273818,278845,21530,""Nivel del puesto"",1551,,0,0,,0"
"273818,278845,21528,""Clase empleado"",1549,,0,0,,0"
"273818,278845,21525,""Tipo alta global"",1547,,0,0,,0"
"273818,278845,21533,""Entidad legal"",1531,,0,0,,0"
"273818,278845,21523,""Fecha alta"",6,,0,0,,0"
"273818,278845,21527,""Fecha nacimiento"",6,,0,0,,0"
"273818,278845,21521,""ID de SSFF"",1,,0,0,,0"
273818,278845,21522,Matricula,1,,0,0,,0
"273818,278845,21524,""Tipo alta local"",1,,0,0,,0"
273818,278845,21526,Genero,1,,0,0,,0
"273818,278845,21529,""Nombre del puesto"",1,,0,0,,0"
"273818,278845,21531,""Unidad de negocio"",1,,0,0,,0"
"273818,278845,21532,""Cod. Entidad Legal"",1,,0,0,,0"
273818,278845,21534,Subactividad,1,,0,0,,0
"273818,278846,21544,""Nivel del puesto"",1551,,0,0,,0"
"273818,278846,21545,""Unidad de negocio"",1550,,0,0,,0"
"273818,278846,21542,""Clase empleado"",1549,,0,0,,0"
273818,278846,21540,Genero,1548,,0,0,,0
"273818,278846,21539,""Tipo alta global"",1547,,0,0,,0"
"273818,278846,21549,Subactividad,1546,,0,1,""get_field_from_value('274059', '19962', [21548], 'ID')"",0"
"273818,278846,21547,""Entidad Legal"",1531,,0,0,,0"
"273818,278846,21537,""Fecha alta"",6,,0,0,,0"
"273818,278846,21541,""Fecha nacimiento"",6,,0,0,,0"
"273818,278846,21535,""ID de SSFF"",1,,0,0,,0"
273818,278846,21536,Matricula,1,,0,0,,0
"273818,278846,21538,""Tipo alta local"",1,,0,0,,0"
"273818,278846,21543,""Nombre del puesto"",1,,0,0,,0"
"273818,278846,21546,""Cod. Entidad Legal"",1,,0,0,,0"
273818,278846,21548,Subactividad_desc,1,,0,0,,0
"273818,280143,21585,""Field 1"",1,,0,0,,0"
273818,280172,21586,País,1539,,0,0,,0
273818,280172,21587,Año,1526,,0,0,,0
"273818,280172,21589,""Salario Mensual"",4,,0,0,,0"
"273818,280172,21590,""Salario Anual"",4,,0,1,[21589]*12,0"
273818,280172,21588,Moneda,1,,0,0,,0
273818,280351,21643,Fichero,1584,,0,0,,0
"273818,280351,21641,""Fecha de subida"",6,,0,1,created_dtm(),0"
